datetime,/FS4/NAE00806603BECA/3000775/NAE00806603BECA/Field Bus1.BrowerAHU2.OA-T,/FS4/NAE00806603BECA/3000838/NAE00806603BECA/Field Bus1.BrowerAHU1.OA-T,/FS4/NAE00806603BECA/3000971/NAE00806603BECA/Field Bus1.BrowerMUA.OA-T,/FS4/NAE00806603BECA/3000436/NAE00806603BECA/Field Bus1.BrowerUnderfloor2nd.OAT
2021-12-08 21:45:00,51.013374328613281,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 21:50:00,50.812095642089844,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 21:55:00,50.812095642089844,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 22:00:00,50.812095642089844,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 22:05:00,50.812095642089844,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 22:10:00,50.812095642089844,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 22:15:00,50.812095642089844,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 22:20:00,50.812095642089844,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 22:25:00,50.812095642089844,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 22:30:00,50.812095642089844,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 22:35:00,50.812095642089844,52.228443145751953,53.262100219726562,52.228443145751953
2021-12-08 22:40:00,50.812095642089844,52.228443145751953,53.262100219726562,52.228443145751953
2021-12-08 22:45:00,50.812095642089844,52.228443145751953,53.262100219726562,52.228443145751953
2021-12-08 22:50:00,50.812095642089844,52.228443145751953,53.262100219726562,52.228443145751953
2021-12-08 22:55:00,50.812095642089844,52.228443145751953,53.262100219726562,52.228443145751953
2021-12-08 23:00:00,50.812095642089844,52.228443145751953,53.262100219726562,52.228443145751953
2021-12-08 23:05:00,50.812095642089844,52.228443145751953,53.262100219726562,52.228443145751953
2021-12-08 23:10:00,50.812095642089844,52.228443145751953,53.262100219726562,52.228443145751953
2021-12-08 23:15:00,50.812095642089844,52.029903411865234,53.262100219726562,52.029903411865234
2021-12-08 23:20:00,50.812095642089844,52.029903411865234,53.262100219726562,52.029903411865234
2021-12-08 23:25:00,50.607227325439453,52.029903411865234,53.262100219726562,52.029903411865234
